Room,Month,Day,Hour,MorningFlag,AfternoonFlag,EveningFlag,NightFlag,Consumption_kWh,AverageConsumption_kWh
9,1,7,10,1,0,0,0,0.165,0.28650000000000003
9,1,7,11,1,0,0,0,0.129,0.28650000000000003
9,1,7,12,0,1,0,0,0.208,0.28650000000000003
9,1,7,13,0,1,0,0,0.325,0.28650000000000003
9,1,7,14,0,1,0,0,0.341,0.28650000000000003
9,1,7,15,0,1,0,0,0.368,0.28650000000000003
9,1,7,16,0,1,0,0,0.115,0.28650000000000003
9,1,7,17,0,1,0,0,0.062,0.28650000000000003
9,1,7,18,0,0,1,0,0.244,0.28650000000000003
9,1,7,19,0,0,1,0,0.36,0.28650000000000003
9,1,7,20,0,0,1,0,0.573,0.28650000000000003
9,1,7,21,0,0,1,0,0.405,0.28650000000000003
9,1,7,22,0,0,0,1,0.557,0.28650000000000003
9,1,7,23,0,0,0,1,0.344,0.28650000000000003
10,1,1,0,0,0,0,1,0.067,0.33416666666666667
10,1,1,1,0,0,0,1,0.068,0.33416666666666667
10,1,1,2,0,0,0,1,0.203,0.33416666666666667
10,1,1,3,0,0,0,1,0.091,0.33416666666666667
10,1,1,4,0,0,0,1,0.246,0.33416666666666667
10,1,1,5,0,0,0,1,0.254,0.33416666666666667
10,1,1,6,1,0,0,0,0.746,0.33416666666666667
10,1,1,7,1,0,0,0,0.459,0.33416666666666667
10,1,1,8,1,0,0,0,0.526,0.33416666666666667
10,1,1,9,1,0,0,0,0.245,0.33416666666666667
10,1,1,10,1,0,0,0,0.236,0.33416666666666667
10,1,1,11,1,0,0,0,0.142,0.33416666666666667
10,1,1,12,0,1,0,0,0.215,0.33416666666666667
10,1,1,13,0,1,0,0,0.175,0.33416666666666667
10,1,1,14,0,1,0,0,0.399,0.33416666666666667
10,1,1,15,0,1,0,0,0.388,0.33416666666666667
10,1,1,16,0,1,0,0,0.237,0.33416666666666667
10,1,1,17,0,1,0,0,0.153,0.33416666666666667
10,1,1,18,0,0,1,0,0.585,0.33416666666666667
10,1,1,19,0,0,1,0,0.475,0.33416666666666667
10,1,1,20,0,0,1,0,0.446,0.33416666666666667
10,1,1,21,0,0,1,0,0.321,0.33416666666666667
10,1,1,22,0,0,0,1,0.62,0.33416666666666667
10,1,1,23,0,0,0,1,0.723,0.33416666666666667
10,1,2,0,0,0,0,1,0.092,0.2919583333333333
10,1,2,1,0,0,0,1,0.258,0.2919583333333333
10,1,2,2,0,0,0,1,0.059,0.2919583333333333
10,1,2,3,0,0,0,1,0.247,0.2919583333333333
10,1,2,4,0,0,0,1,0.113,0.2919583333333333
10,1,2,5,0,0,0,1,0.157,0.2919583333333333
10,1,2,6,1,0,0,0,0.391,0.2919583333333333
10,1,2,7,1,0,0,0,0.383,0.2919583333333333
10,1,2,8,1,0,0,0,0.347,0.2919583333333333
10,1,2,9,1,0,0,0,0.155,0.2919583333333333
10,1,2,10,1,0,0,0,0.224,0.2919583333333333
10,1,2,11,1,0,0,0,0.173,0.2919583333333333
10,1,2,12,0,1,0,0,0.246,0.2919583333333333
10,1,2,13,0,1,0,0,0.426,0.2919583333333333
10,1,2,14,0,1,0,0,0.385,0.2919583333333333
10,1,2,15,0,1,0,0,0.314,0.2919583333333333
10,1,2,16,0,1,0,0,0.238,0.2919583333333333
10,1,2,17,0,1,0,0,0.22,0.2919583333333333
10,1,2,18,0,0,1,0,0.442,0.2919583333333333
10,1,2,19,0,0,1,0,0.252,0.2919583333333333
10,1,2,20,0,0,1,0,0.405,0.2919583333333333
10,1,2,21,0,0,1,0,0.568,0.2919583333333333
10,1,2,22,0,0,0,1,0.446,0.2919583333333333
10,1,2,23,0,0,0,1,0.466,0.2919583333333333
10,1,3,0,0,0,0,1,0.191,0.265625
10,1,3,1,0,0,0,1,0.064,0.265625
10,1,3,2,0,0,0,1,0.086,0.265625
10,1,3,3,0,0,0,1,0.152,0.265625
10,1,3,4,0,0,0,1,0.192,0.265625
10,1,3,5,0,0,0,1,0.078,0.265625
10,1,3,6,1,0,0,0,0.348,0.265625
10,1,3,7,1,0,0,0,0.367,0.265625
10,1,3,8,1,0,0,0,0.53,0.265625
10,1,3,9,1,0,0,0,0.143,0.265625
10,1,3,10,1,0,0,0,0.219,0.265625
10,1,3,11,1,0,0,0,0.207,0.265625
10,1,3,12,0,1,0,0,0.073,0.265625
10,1,3,13,0,1,0,0,0.332,0.265625
10,1,3,14,0,1,0,0,0.193,0.265625
10,1,3,15,0,1,0,0,0.276,0.265625
10,1,3,16,0,1,0,0,0.176,0.265625
10,1,3,17,0,1,0,0,0.267,0.265625
10,1,3,18,0,0,1,0,0.497,0.265625
10,1,3,19,0,0,1,0,0.353,0.265625
10,1,3,20,0,0,1,0,0.264,0.265625
10,1,3,21,0,0,1,0,0.253,0.265625
10,1,3,22,0,0,0,1,0.422,0.265625
10,1,3,23,0,0,0,1,0.692,0.265625
10,1,4,0,0,0,0,1,0.267,0.328
10,1,4,1,0,0,0,1,0.129,0.328
10,1,4,2,0,0,0,1,0.148,0.328
10,1,4,3,0,0,0,1,0.118,0.328
10,1,4,4,0,0,0,1,0.086,0.328
10,1,4,5,0,0,0,1,0.077,0.328
10,1,4,6,1,0,0,0,0.753,0.328
10,1,4,7,1,0,0,0,0.3,0.328
10,1,4,8,1,0,0,0,0.396,0.328
10,1,4,9,1,0,0,0,0.127,0.328
10,1,4,10,1,0,0,0,0.074,0.328
10,1,4,11,1,0,0,0,0.148,0.328
10,1,4,12,0,1,0,0,0.106,0.328
10,1,4,13,0,1,0,0,0.243,0.328
10,1,4,14,0,1,0,0,0.438,0.328
10,1,4,15,0,1,0,0,0.394,0.328
10,1,4,16,0,1,0,0,0.234,0.328
10,1,4,17,0,1,0,0,0.259,0.328
10,1,4,18,0,0,1,0,0.537,0.328
10,1,4,19,0,0,1,0,0.406,0.328
10,1,4,20,0,0,1,0,0.546,0.328
10,1,4,21,0,0,1,0,0.608,0.328
10,1,4,22,0,0,0,1,0.77,0.328
10,1,4,23,0,0,0,1,0.708,0.328
10,1,5,0,0,0,0,1,0.163,0.3025
10,1,5,1,0,0,0,1,0.253,0.3025
10,1,5,2,0,0,0,1,0.23,0.3025
10,1,5,3,0,0,0,1,0.235,0.3025
10,1,5,4,0,0,0,1,0.196,0.3025
10,1,5,5,0,0,0,1,0.113,0.3025
10,1,5,6,1,0,0,0,0.534,0.3025
10,1,5,7,1,0,0,0,0.466,0.3025
10,1,5,8,1,0,0,0,0.527,0.3025
10,1,5,9,1,0,0,0,0.233,0.3025
10,1,5,10,1,0,0,0,0.228,0.3025
10,1,5,11,1,0,0,0,0.19,0.3025
10,1,5,12,0,1,0,0,0.127,0.3025
10,1,5,13,0,1,0,0,0.215,0.3025
10,1,5,14,0,1,0,0,0.35,0.3025
10,1,5,15,0,1,0,0,0.388,0.3025
10,1,5,16,0,1,0,0,0.163,0.3025
10,1,5,17,0,1,0,0,0.253,0.3025
10,1,5,18,0,0,1,0,0.395,0.3025
10,1,5,19,0,0,1,0,0.216,0.3025
10,1,5,20,0,0,1,0,0.307,0.3025
10,1,5,21,0,0,1,0,0.505,0.3025
10,1,5,22,0,0,0,1,0.268,0.3025
10,1,5,23,0,0,0,1,0.705,0.3025
10,1,6,0,0,0,0,1,0.143,0.31866666666666665
10,1,6,1,0,0,0,1,0.17,0.31866666666666665
10,1,6,2,0,0,0,1,0.225,0.31866666666666665
10,1,6,3,0,0,0,1,0.182,0.31866666666666665
10,1,6,4,0,0,0,1,0.095,0.31866666666666665
10,1,6,5,0,0,0,1,0.183,0.31866666666666665
10,1,6,6,1,0,0,0,0.606,0.31866666666666665
10,1,6,7,1,0,0,0,0.675,0.31866666666666665
10,1,6,8,1,0,0,0,0.575,0.31866666666666665
10,1,6,9,1,0,0,0,0.166,0.31866666666666665
10,1,6,10,1,0,0,0,0.196,0.31866666666666665
10,1,6,11,1,0,0,0,0.067,0.31866666666666665
10,1,6,12,0,1,0,0,0.13,0.31866666666666665
10,1,6,13,0,1,0,0,0.459,0.31866666666666665
10,1,6,14,0,1,0,0,0.263,0.31866666666666665
10,1,6,15,0,1,0,0,0.364,0.31866666666666665
10,1,6,16,0,1,0,0,0.247,0.31866666666666665
10,1,6,17,0,1,0,0,0.05,0.31866666666666665
10,1,6,18,0,0,1,0,0.618,0.31866666666666665
10,1,6,19,0,0,1,0,0.454,0.31866666666666665
10,1,6,20,0,0,1,0,0.458,0.31866666666666665
10,1,6,21,0,0,1,0,0.352,0.31866666666666665
10,1,6,22,0,0,0,1,0.399,0.31866666666666665
10,1,6,23,0,0,0,1,0.571,0.31866666666666665
10,1,7,0,0,0,0,1,0.135,0.3172083333333333
10,1,7,1,0,0,0,1,0.246,0.3172083333333333
10,1,7,2,0,0,0,1,0.157,0.3172083333333333
10,1,7,3,0,0,0,1,0.167,0.3172083333333333
10,1,7,4,0,0,0,1,0.26,0.3172083333333333
10,1,7,5,0,0,0,1,0.244,0.3172083333333333
10,1,7,6,1,0,0,0,0.425,0.3172083333333333
10,1,7,7,1,0,0,0,0.575,0.3172083333333333
10,1,7,8,1,0,0,0,0.387,0.3172083333333333
10,1,7,9,1,0,0,0,0.071,0.3172083333333333
10,1,7,10,1,0,0,0,0.211,0.3172083333333333
10,1,7,11,1,0,0,0,0.218,0.3172083333333333
10,1,7,12,0,1,0,0,0.263,0.3172083333333333
10,1,7,13,0,1,0,0,0.367,0.3172083333333333
10,1,7,14,0,1,0,0,0.351,0.3172083333333333
10,1,7,15,0,1,0,0,0.284,0.3172083333333333
10,1,7,16,0,1,0,0,0.249,0.3172083333333333
10,1,7,17,0,1,0,0,0.176,0.3172083333333333
10,1,7,18,0,0,1,0,0.466,0.3172083333333333
10,1,7,19,0,0,1,0,0.44,0.3172083333333333
10,1,7,20,0,0,1,0,0.486,0.3172083333333333
10,1,7,21,0,0,1,0,0.541,0.3172083333333333
10,1,7,22,0,0,0,1,0.569,0.3172083333333333
10,1,7,23,0,0,0,1,0.325,0.3172083333333333
11,1,1,0,0,0,0,1,0.03,0.23183333333333334
11,1,1,1,0,0,0,1,0.086,0.23183333333333334
11,1,1,2,0,0,0,1,0.038,0.23183333333333334
11,1,1,3,0,0,0,1,0.085,0.23183333333333334
11,1,1,4,0,0,0,1,0.034,0.23183333333333334
11,1,1,5,0,0,0,1,0.146,0.23183333333333334
11,1,1,6,1,0,0,0,0.356,0.23183333333333334
11,1,1,7,1,0,0,0,0.574,0.23183333333333334
11,1,1,8,1,0,0,0,0.281,0.23183333333333334
11,1,1,9,1,0,0,0,0.129,0.23183333333333334
11,1,1,10,1,0,0,0,0.083,0.23183333333333334
11,1,1,11,1,0,0,0,0.136,0.23183333333333334
11,1,1,12,0,1,0,0,0.091,0.23183333333333334
11,1,1,13,0,1,0,0,0.267,0.23183333333333334
11,1,1,14,0,1,0,0,0.414,0.23183333333333334
11,1,1,15,0,1,0,0,0.24,0.23183333333333334
11,1,1,16,0,1,0,0,0.033,0.23183333333333334
11,1,1,17,0,1,0,0,0.094,0.23183333333333334
11,1,1,18,0,0,1,0,0.393,0.23183333333333334
11,1,1,19,0,0,1,0,0.467,0.23183333333333334
11,1,1,20,0,0,1,0,0.499,0.23183333333333334
11,1,1,21,0,0,1,0,0.25,0.23183333333333334
11,1,1,22,0,0,0,1,0.352,0.23183333333333334
11,1,1,23,0,0,0,1,0.486,0.23183333333333334
11,1,2,0,0,0,0,1,0.163,0.24545833333333333
11,1,2,1,0,0,0,1,0.089,0.24545833333333333
11,1,2,2,0,0,0,1,0.139,0.24545833333333333
11,1,2,3,0,0,0,1,0.161,0.24545833333333333
11,1,2,4,0,0,0,1,0.152,0.24545833333333333
11,1,2,5,0,0,0,1,0.058,0.24545833333333333
11,1,2,6,1,0,0,0,0.402,0.24545833333333333
11,1,2,7,1,0,0,0,0.393,0.24545833333333333
11,1,2,8,1,0,0,0,0.48,0.24545833333333333
11,1,2,9,1,0,0,0,0.102,0.24545833333333333
11,1,2,10,1,0,0,0,0.166,0.24545833333333333
11,1,2,11,1,0,0,0,0.037,0.24545833333333333
11,1,2,12,0,1,0,0,0.097,0.24545833333333333
11,1,2,13,0,1,0,0,0.267,0.24545833333333333
11,1,2,14,0,1,0,0,0.262,0.24545833333333333
11,1,2,15,0,1,0,0,0.316,0.24545833333333333
11,1,2,16,0,1,0,0,0.074,0.24545833333333333
11,1,2,17,0,1,0,0,0.112,0.24545833333333333
11,1,2,18,0,0,1,0,0.275,0.24545833333333333
11,1,2,19,0,0,1,0,0.325,0.24545833333333333
11,1,2,20,0,0,1,0,0.402,0.24545833333333333
11,1,2,21,0,0,1,0,0.421,0.24545833333333333
11,1,2,22,0,0,0,1,0.322,0.24545833333333333
11,1,2,23,0,0,0,1,0.676,0.24545833333333333
11,1,3,0,0,0,0,1,0.064,0.230125
11,1,3,1,0,0,0,1,0.085,0.230125
11,1,3,2,0,0,0,1,0.098,0.230125
11,1,3,3,0,0,0,1,0.103,0.230125
11,1,3,4,0,0,0,1,0.121,0.230125
11,1,3,5,0,0,0,1,0.034,0.230125
11,1,3,6,1,0,0,0,0.348,0.230125
11,1,3,7,1,0,0,0,0.542,0.230125
11,1,3,8,1,0,0,0,0.336,0.230125
11,1,3,9,1,0,0,0,0.167,0.230125
11,1,3,10,1,0,0,0,0.153,0.230125
11,1,3,11,1,0,0,0,0.137,0.230125
11,1,3,12,0,1,0,0,0.086,0.230125
11,1,3,13,0,1,0,0,0.342,0.230125
11,1,3,14,0,1,0,0,0.374,0.230125
11,1,3,15,0,1,0,0,0.243,0.230125
11,1,3,16,0,1,0,0,0.167,0.230125
11,1,3,17,0,1,0,0,0.102,0.230125
11,1,3,18,0,0,1,0,0.253,0.230125
11,1,3,19,0,0,1,0,0.257,0.230125
11,1,3,20,0,0,1,0,0.348,0.230125
11,1,3,21,0,0,1,0,0.377,0.230125
11,1,3,22,0,0,0,1,0.439,0.230125
11,1,3,23,0,0,0,1,0.347,0.230125
11,1,4,0,0,0,0,1,0.131,0.2821666666666667
11,1,4,1,0,0,0,1,0.168,0.2821666666666667
11,1,4,2,0,0,0,1,0.143,0.2821666666666667
11,1,4,3,0,0,0,1,0.106,0.2821666666666667
11,1,4,4,0,0,0,1,0.096,0.2821666666666667
11,1,4,5,0,0,0,1,0.146,0.2821666666666667
11,1,4,6,1,0,0,0,0.657,0.2821666666666667
11,1,4,7,1,0,0,0,0.581,0.2821666666666667
11,1,4,8,1,0,0,0,0.326,0.2821666666666667
11,1,4,9,1,0,0,0,0.041,0.2821666666666667
11,1,4,10,1,0,0,0,0.066,0.2821666666666667
11,1,4,11,1,0,0,0,0.136,0.2821666666666667
11,1,4,12,0,1,0,0,0.148,0.2821666666666667
11,1,4,13,0,1,0,0,0.364,0.2821666666666667
11,1,4,14,0,1,0,0,0.342,0.2821666666666667
11,1,4,15,0,1,0,0,0.351,0.2821666666666667
11,1,4,16,0,1,0,0,0.123,0.2821666666666667
11,1,4,17,0,1,0,0,0.126,0.2821666666666667
11,1,4,18,0,0,1,0,0.475,0.2821666666666667
11,1,4,19,0,0,1,0,0.309,0.2821666666666667
11,1,4,20,0,0,1,0,0.411,0.2821666666666667
11,1,4,21,0,0,1,0,0.39,0.2821666666666667
11,1,4,22,0,0,0,1,0.636,0.2821666666666667
11,1,4,23,0,0,0,1,0.5,0.2821666666666667
11,1,5,0,0,0,0,1,0.075,0.27295833333333336
11,1,5,1,0,0,0,1,0.067,0.27295833333333336
11,1,5,2,0,0,0,1,0.12,0.27295833333333336
11,1,5,3,0,0,0,1,0.045,0.27295833333333336
11,1,5,4,0,0,0,1,0.152,0.27295833333333336
11,1,5,5,0,0,0,1,0.138,0.27295833333333336
11,1,5,6,1,0,0,0,0.463,0.27295833333333336
11,1,5,7,1,0,0,0,0.368,0.27295833333333336
11,1,5,8,1,0,0,0,0.389,0.27295833333333336
11,1,5,9,1,0,0,0,0.127,0.27295833333333336
11,1,5,10,1,0,0,0,0.118,0.27295833333333336
11,1,5,11,1,0,0,0,0.103,0.27295833333333336
11,1,5,12,0,1,0,0,0.136,0.27295833333333336
11,1,5,13,0,1,0,0,0.358,0.27295833333333336
11,1,5,14,0,1,0,0,0.306,0.27295833333333336
11,1,5,15,0,1,0,0,0.375,0.27295833333333336
11,1,5,16,0,1,0,0,0.144,0.27295833333333336
11,1,5,17,0,1,0,0,0.105,0.27295833333333336
11,1,5,18,0,0,1,0,0.344,0.27295833333333336
11,1,5,19,0,0,1,0,0.405,0.27295833333333336
11,1,5,20,0,0,1,0,0.454,0.27295833333333336
11,1,5,21,0,0,1,0,0.445,0.27295833333333336
11,1,5,22,0,0,0,1,0.652,0.27295833333333336
11,1,5,23,0,0,0,1,0.662,0.27295833333333336
11,1,6,0,0,0,0,1,0.075,0.235125
11,1,6,1,0,0,0,1,0.104,0.235125
11,1,6,2,0,0,0,1,0.047,0.235125
11,1,6,3,0,0,0,1,0.104,0.235125
11,1,6,4,0,0,0,1,0.049,0.235125
11,1,6,5,0,0,0,1,0.106,0.235125
11,1,6,6,1,0,0,0,0.436,0.235125
11,1,6,7,1,0,0,0,0.561,0.235125
11,1,6,8,1,0,0,0,0.481,0.235125
11,1,6,9,1,0,0,0,0.052,0.235125
11,1,6,10,1,0,0,0,0.033,0.235125
11,1,6,11,1,0,0,0,0.054,0.235125
11,1,6,12,0,1,0,0,0.136,0.235125
11,1,6,13,0,1,0,0,0.36,0.235125
11,1,6,14,0,1,0,0,0.206,0.235125
11,1,6,15,0,1,0,0,0.251,0.235125
11,1,6,16,0,1,0,0,0.139,0.235125
11,1,6,17,0,1,0,0,0.052,0.235125
11,1,6,18,0,0,1,0,0.417,0.235125
11,1,6,19,0,0,1,0,0.405,0.235125
11,1,6,20,0,0,1,0,0.343,0.235125
11,1,6,21,0,0,1,0,0.456,0.235125
11,1,6,22,0,0,0,1,0.376,0.235125
11,1,6,23,0,0,0,1,0.4,0.235125
11,1,7,0,0,0,0,1,0.057,0.24379166666666666
11,1,7,1,0,0,0,1,0.119,0.24379166666666666
11,1,7,2,0,0,0,1,0.168,0.24379166666666666
11,1,7,3,0,0,0,1,0.03,0.24379166666666666
11,1,7,4,0,0,0,1,0.104,0.24379166666666666
11,1,7,5,0,0,0,1,0.109,0.24379166666666666
11,1,7,6,1,0,0,0,0.509,0.24379166666666666
11,1,7,7,1,0,0,0,0.446,0.24379166666666666
11,1,7,8,1,0,0,0,0.283,0.24379166666666666
11,1,7,9,1,0,0,0,0.086,0.24379166666666666
11,1,7,10,1,0,0,0,0.036,0.24379166666666666
11,1,7,11,1,0,0,0,0.106,0.24379166666666666
11,1,7,12,0,1,0,0,0.071,0.24379166666666666
11,1,7,13,0,1,0,0,0.23,0.24379166666666666
11,1,7,14,0,1,0,0,0.438,0.24379166666666666
11,1,7,15,0,1,0,0,0.224,0.24379166666666666
11,1,7,16,0,1,0,0,0.114,0.24379166666666666
11,1,7,17,0,1,0,0,0.042,0.24379166666666666
11,1,7,18,0,0,1,0,0.291,0.24379166666666666
11,1,7,19,0,0,1,0,0.52,0.24379166666666666
11,1,7,20,0,0,1,0,0.39,0.24379166666666666
11,1,7,21,0,0,1,0,0.542,0.24379166666666666
11,1,7,22,0,0,0,1,0.415,0.24379166666666666
11,1,7,23,0,0,0,1,0.521,0.24379166666666666
12,1,1,0,0,0,0,1,0.031,0.24749999999999997
12,1,1,1,0,0,0,1,0.038,0.24749999999999997
12,1,1,2,0,0,0,1,0.156,0.24749999999999997
12,1,1,3,0,0,0,1,0.154,0.24749999999999997
12,1,1,4,0,0,0,1,0.08,0.24749999999999997
12,1,1,5,0,0,0,1,0.157,0.24749999999999997
12,1,1,6,1,0,0,0,0.556,0.24749999999999997
12,1,1,7,1,0,0,0,0.324,0.24749999999999997
12,1,1,8,1,0,0,0,0.428,0.24749999999999997
12,1,1,9,1,0,0,0,0.108,0.24749999999999997
12,1,1,10,1,0,0,0,0.044,0.24749999999999997
12,1,1,11,1,0,0,0,0.171,0.24749999999999997
12,1,1,12,0,1,0,0,0.064,0.24749999999999997
12,1,1,13,0,1,0,0,0.263,0.24749999999999997
12,1,1,14,0,1,0,0,0.294,0.24749999999999997
12,1,1,15,0,1,0,0,0.343,0.24749999999999997
12,1,1,16,0,1,0,0,0.116,0.24749999999999997
12,1,1,17,0,1,0,0,0.133,0.24749999999999997
12,1,1,18,0,0,1,0,0.325,0.24749999999999997
12,1,1,19,0,0,1,0,0.31,0.24749999999999997
12,1,1,20,0,0,1,0,0.469,0.24749999999999997
12,1,1,21,0,0,1,0,0.344,0.24749999999999997
12,1,1,22,0,0,0,1,0.45,0.24749999999999997
12,1,1,23,0,0,0,1,0.582,0.24749999999999997
12,1,2,0,0,0,0,1,0.154,0.26316666666666666
12,1,2,1,0,0,0,1,0.097,0.26316666666666666
12,1,2,2,0,0,0,1,0.103,0.26316666666666666
12,1,2,3,0,0,0,1,0.149,0.26316666666666666
12,1,2,4,0,0,0,1,0.135,0.26316666666666666
12,1,2,5,0,0,0,1,0.067,0.26316666666666666
12,1,2,6,1,0,0,0,0.375,0.26316666666666666
12,1,2,7,1,0,0,0,0.621,0.26316666666666666
12,1,2,8,1,0,0,0,0.63,0.26316666666666666
12,1,2,9,1,0,0,0,0.112,0.26316666666666666
12,1,2,10,1,0,0,0,0.093,0.26316666666666666
12,1,2,11,1,0,0,0,0.14,0.26316666666666666
12,1,2,12,0,1,0,0,0.135,0.26316666666666666
12,1,2,13,0,1,0,0,0.224,0.26316666666666666
12,1,2,14,0,1,0,0,0.353,0.26316666666666666
12,1,2,15,0,1,0,0,0.307,0.26316666666666666
12,1,2,16,0,1,0,0,0.126,0.26316666666666666
12,1,2,17,0,1,0,0,0.059,0.26316666666666666
12,1,2,18,0,0,1,0,0.372,0.26316666666666666
12,1,2,19,0,0,1,0,0.307,0.26316666666666666
12,1,2,20,0,0,1,0,0.525,0.26316666666666666
12,1,2,21,0,0,1,0,0.53,0.26316666666666666
12,1,2,22,0,0,0,1,0.277,0.26316666666666666
12,1,2,23,0,0,0,1,0.425,0.26316666666666666
12,1,3,0,0,0,0,1,0.148,0.23004166666666667
12,1,3,1,0,0,0,1,0.125,0.23004166666666667
12,1,3,2,0,0,0,1,0.168,0.23004166666666667
12,1,3,3,0,0,0,1,0.065,0.23004166666666667
12,1,3,4,0,0,0,1,0.099,0.23004166666666667
12,1,3,5,0,0,0,1,0.101,0.23004166666666667
12,1,3,6,1,0,0,0,0.44,0.23004166666666667
12,1,3,7,1,0,0,0,0.427,0.23004166666666667
12,1,3,8,1,0,0,0,0.286,0.23004166666666667
12,1,3,9,1,0,0,0,0.104,0.23004166666666667
12,1,3,10,1,0,0,0,0.077,0.23004166666666667
12,1,3,11,1,0,0,0,0.029,0.23004166666666667
12,1,3,12,0,1,0,0,0.073,0.23004166666666667
12,1,3,13,0,1,0,0,0.248,0.23004166666666667
12,1,3,14,0,1,0,0,0.249,0.23004166666666667
12,1,3,15,0,1,0,0,0.354,0.23004166666666667
12,1,3,16,0,1,0,0,0.144,0.23004166666666667
12,1,3,17,0,1,0,0,0.094,0.23004166666666667
12,1,3,18,0,0,1,0,0.456,0.23004166666666667
12,1,3,19,0,0,1,0,0.416,0.23004166666666667
12,1,3,20,0,0,1,0,0.346,0.23004166666666667
12,1,3,21,0,0,1,0,0.332,0.23004166666666667
12,1,3,22,0,0,0,1,0.367,0.23004166666666667
12,1,3,23,0,0,0,1,0.373,0.23004166666666667
12,1,4,0,0,0,0,1,0.112,0.25666666666666665
12,1,4,1,0,0,0,1,0.144,0.25666666666666665
12,1,4,2,0,0,0,1,0.142,0.25666666666666665
12,1,4,3,0,0,0,1,0.081,0.25666666666666665
12,1,4,4,0,0,0,1,0.171,0.25666666666666665
12,1,4,5,0,0,0,1,0.114,0.25666666666666665
12,1,4,6,1,0,0,0,0.537,0.25666666666666665
12,1,4,7,1,0,0,0,0.558,0.25666666666666665
12,1,4,8,1,0,0,0,0.397,0.25666666666666665
12,1,4,9,1,0,0,0,0.153,0.25666666666666665
12,1,4,10,1,0,0,0,0.101,0.25666666666666665
12,1,4,11,1,0,0,0,0.127,0.25666666666666665
12,1,4,12,0,1,0,0,0.113,0.25666666666666665
12,1,4,13,0,1,0,0,0.307,0.25666666666666665
12,1,4,14,0,1,0,0,0.236,0.25666666666666665
12,1,4,15,0,1,0,0,0.374,0.25666666666666665
12,1,4,16,0,1,0,0,0.035,0.25666666666666665
12,1,4,17,0,1,0,0,0.126,0.25666666666666665
12,1,4,18,0,0,1,0,0.269,0.25666666666666665
12,1,4,19,0,0,1,0,0.288,0.25666666666666665
12,1,4,20,0,0,1,0,0.335,0.25666666666666665
12,1,4,21,0,0,1,0,0.478,0.25666666666666665
12,1,4,22,0,0,0,1,0.325,0.25666666666666665
12,1,4,23,0,0,0,1,0.637,0.25666666666666665
12,1,5,0,0,0,0,1,0.034,0.23020833333333335
12,1,5,1,0,0,0,1,0.146,0.23020833333333335
12,1,5,2,0,0,0,1,0.058,0.23020833333333335
12,1,5,3,0,0,0,1,0.112,0.23020833333333335
12,1,5,4,0,0,0,1,0.096,0.23020833333333335
12,1,5,5,0,0,0,1,0.089,0.23020833333333335
12,1,5,6,1,0,0,0,0.488,0.23020833333333335
12,1,5,7,1,0,0,0,0.524,0.23020833333333335
12,1,5,8,1,0,0,0,0.566,0.23020833333333335
12,1,5,9,1,0,0,0,0.096,0.23020833333333335
12,1,5,10,1,0,0,0,0.042,0.23020833333333335
12,1,5,11,1,0,0,0,0.142,0.23020833333333335
12,1,5,12,0,1,0,0,0.04,0.23020833333333335
12,1,5,13,0,1,0,0,0.246,0.23020833333333335
12,1,5,14,0,1,0,0,0.153,0.23020833333333335
12,1,5,15,0,1,0,0,0.217,0.23020833333333335
12,1,5,16,0,1,0,0,0.052,0.23020833333333335
12,1,5,17,0,1,0,0,0.04,0.23020833333333335
12,1,5,18,0,0,1,0,0.387,0.23020833333333335
12,1,5,19,0,0,1,0,0.408,0.23020833333333335
12,1,5,20,0,0,1,0,0.26,0.23020833333333335
12,1,5,21,0,0,1,0,0.253,0.23020833333333335
12,1,5,22,0,0,0,1,0.603,0.23020833333333335
12,1,5,23,0,0,0,1,0.473,0.23020833333333335
12,1,6,0,0,0,0,1,0.046,0.24745833333333334
12,1,6,1,0,0,0,1,0.141,0.24745833333333334
12,1,6,2,0,0,0,1,0.081,0.24745833333333334
12,1,6,3,0,0,0,1,0.135,0.24745833333333334
12,1,6,4,0,0,0,1,0.103,0.24745833333333334
12,1,6,5,0,0,0,1,0.135,0.24745833333333334
12,1,6,6,1,0,0,0,0.636,0.24745833333333334
12,1,6,7,1,0,0,0,0.459,0.24745833333333334
12,1,6,8,1,0,0,0,0.548,0.24745833333333334
12,1,6,9,1,0,0,0,0.095,0.24745833333333334
12,1,6,10,1,0,0,0,0.047,0.24745833333333334
12,1,6,11,1,0,0,0,0.091,0.24745833333333334
12,1,6,12,0,1,0,0,0.047,0.24745833333333334
12,1,6,13,0,1,0,0,0.313,0.24745833333333334
12,1,6,14,0,1,0,0,0.192,0.24745833333333334
12,1,6,15,0,1,0,0,0.419,0.24745833333333334
12,1,6,16,0,1,0,0,0.149,0.24745833333333334
12,1,6,17,0,1,0,0,0.082,0.24745833333333334
12,1,6,18,0,0,1,0,0.409,0.24745833333333334
12,1,6,19,0,0,1,0,0.239,0.24745833333333334
12,1,6,20,0,0,1,0,0.263,0.24745833333333334
12,1,6,21,0,0,1,0,0.335,0.24745833333333334
12,1,6,22,0,0,0,1,0.473,0.24745833333333334
12,1,6,23,0,0,0,1,0.501,0.24745833333333334
12,1,7,0,0,0,0,1,0.05,0.26679166666666665
12,1,7,1,0,0,0,1,0.141,0.26679166666666665
12,1,7,2,0,0,0,1,0.077,0.26679166666666665
